#FID	IID	POP
5016499	5016499	Europe
2309105	2309105	Europe
5799016	5799016	Europe
5907825	5907825	Europe
2086346	2086346	Europe
4261902	4261902	Europe
2143330	2143330	Europe
4991931	4991931	Europe
4600030	4600030	Europe
4886801	4886801	Europe
4989430	4989430	Europe
3761029	3761029	Europe
5080271	5080271	Europe
4432934	4432934	Europe
4175681	4175681	Europe
1478750	1478750	Europe
5991324	5991324	Europe
3715985	3715985	Europe
3853553	3853553	Europe
2816480	2816480	Europe
1108981	1108981	Europe
5393537	5393537	Europe
4678096	4678096	Europe
3594120	3594120	Europe
2189895	2189895	Europe
1410230	1410230	Europe
5579852	5579852	Europe
4419005	4419005	Europe
3720228	3720228	Europe
2167848	2167848	Europe
5145238	5145238	Europe
1478107	1478107	Europe
1005297	1005297	Europe
1845383	1845383	Europe
5505914	5505914	Europe
4750666	4750666	Europe
1832887	1832887	Europe
1363826	1363826	Europe
4690236	4690236	Europe
5954630	5954630	Europe
4585260	4585260	Europe
2908585	2908585	Europe
5407468	5407468	Europe
2231888	2231888	Europe
4143213	4143213	Europe
5504537	5504537	Europe
4008908	4008908	Europe
2798126	2798126	Europe
1233818	1233818	Europe
4365816	4365816	Europe
4832293	4832293	Europe
5129405	5129405	Europe
5762839	5762839	Europe
5166557	5166557	Europe
2762732	2762732	Europe
3798864	3798864	Europe
2452195	2452195	Europe
3595306	3595306	Europe
1722554	1722554	Europe
5323654	5323654	Europe
3842199	3842199	Europe
3665867	3665867	Europe
3968211	3968211	Europe
5231118	5231118	Europe
3748281	3748281	Europe
1896090	1896090	Europe
5825265	5825265	Europe
3472268	3472268	Europe
1808980	1808980	Europe
3152999	3152999	Europe
5627167	5627167	Europe
5555701	5555701	Europe
4726033	4726033	Europe
2731462	2731462	Europe
3469805	3469805	Europe
1735262	1735262	Europe
5674153	5674153	Europe
2384010	2384010	Europe
2064104	2064104	Europe
1767519	1767519	Europe
5679740	5679740	Europe
2368620	2368620	Europe
5322176	5322176	Europe
2775307	2775307	Europe
