PC	H	varH	signal	B	pvalB	lcB	ucB	B2	R2	pvalR2	lcR2	ucR2	Ratio	lcRatio	ucRatio	dataset	gwas	contrasts
6	0.000124609231735837	3.10620584621155e-11	0.833584642721808	-0.200981170436532	5.92290922354329e-06	-0.28722674047335	-0.114735600399713	0.0403934308700381	0.148132222138028	4.85387834849559e-15			0.177705075820913			InUKBB	WBS-R_500	England-Scotland
7	0.000124609231735837	3.10620584621155e-11	0.833584642721808	0.067320246835934	0.13277083108328	-0.0205220816520121	0.15516257532388	0.00453201563405109	0.152664245697508	5.61020257842881e-15			0.18314186451304			InUKBB	WBS-R_500	England-Scotland
8	0.000124609231735837	3.10620584621155e-11	0.833584642721808	-0.0978877542850678	0.02862470542761	-0.185506987949529	-0.0102685206206062	0.00958201243897381	0.162246255556991	1.53363780766136e-15			0.194636809799215			InUKBB	WBS-R_500	England-Scotland
9	0.000124609231735837	3.10620584621155e-11	0.833584642721808	0.0817347366930251	0.067831245013968	-0.00601274408435927	0.169482217470409	0.00668056718227814	0.168926826859261	8.90682339416103e-16			0.202651078488782			InUKBB	WBS-R_500	England-Scotland
10	0.000124609231735837	3.10620584621155e-11	0.833584642721808	-0.00502110826904306	0.910827301126705	-0.0930620574590297	0.0830198409209436	2.52115282494525e-05	0.168952038519427	3.05967600122844e-15			0.202681323359998			InUKBB	WBS-R_500	England-Scotland
11	0.000124609231735837	3.10620584621155e-11	0.833584642721808	-0.0285662659830044	0.523934368935552	-0.116572395136894	0.0594398631708849	0.000816031552211752	0.169768072076555	8.03995697737696e-15			0.203660268406854			InUKBB	WBS-R_500	England-Scotland
12	0.000124609231735837	3.10620584621155e-11	0.833584642721808	0.0404894360894174	0.366273423356972	-0.0474804255120325	0.128459297690867	0.00163939443483902	0.171407469123406	1.62273396953415e-14			0.205626951767884			InUKBB	WBS-R_500	England-Scotland
13	0.000124609231735837	3.10620584621155e-11	0.833584642721808	-0.030399200783833	0.497643484570241	-0.118400570080027	0.0576021685123609	0.00092411140829579	0.172331583419951	3.81104022940419e-14			0.206735554600978			InUKBB	WBS-R_500	England-Scotland
14	0.000124609231735837	3.10620584621155e-11	0.833584642721808	-0.0481308060821944	0.282748077629073	-0.136070827994008	0.0398092158296197	0.0023165744941218	0.174648158810299	6.00806110248868e-14			0.209514606987049			InUKBB	WBS-R_500	England-Scotland
15	0.000124609231735837	3.10620584621155e-11	0.833584642721808	-0.0527532210683673	0.23900976527199	-0.140672688527514	0.0351662463907791	0.00278290233308803	0.177431058355858	8.1768128564365e-14			0.21285307965429			InUKBB	WBS-R_500	England-Scotland
16	0.000124609231735837	3.10620584621155e-11	0.833584642721808	0.116154867574259	0.0093330922205556	0.0287087551598322	0.203600979988687	0.0134919532611937	0.19092300548185	6.74332518854733e-15			0.229038535137177			InUKBB	WBS-R_500	England-Scotland
17	0.000124609231735837	3.10620584621155e-11	0.833584642721808	-0.00514893022499775	0.908567048318419	-0.0931898221889217	0.0828919617389262	2.65114824618954e-05	0.190949516833982	1.83486299675776e-14			0.229070339168553			InUKBB	WBS-R_500	England-Scotland
18	0.000124609231735837	3.10620584621155e-11	0.833584642721808	0.108303853096176	0.0154006898292318	0.0207796717346506	0.195828034457702	0.0117297245954781	0.20267925052523	2.3137793732457e-15			0.243141776057012			InUKBB	WBS-R_500	England-Scotland
19	0.000124609231735837	3.10620584621155e-11	0.833584642721808	0.0412293842430587	0.357572321358312	-0.0467378132834783	0.129196581769596	0.00169986212506178	0.204379112475893	3.96647364322318e-15			0.245180995427839			InUKBB	WBS-R_500	England-Scotland
20	0.000124609231735837	3.10620584621155e-11	0.833584642721808	0.0294614938347948	0.511005478525849	-0.0585423475483531	0.117465335217943	0.000867979618977655	0.205247095098619	8.26482825452628e-15			0.246222260559467			InUKBB	WBS-R_500	England-Scotland
21	0.000124609231735837	3.10620584621155e-11	0.833584642721808	0.128474528909294	0.00400813067953096	0.0411620912391561	0.215786966579432	0.016505704578465	0.221752788445403	2.86065243400883e-16			0.266023121204992			InUKBB	WBS-R_500	England-Scotland
22	0.000124609231735837	3.10620584621155e-11	0.833584642721808	0.0479114306551387	0.284950330275032	-0.0400295198205181	0.135852381130795	0.00229550518742216	0.224048294226715	4.06840192097603e-16			0.268776897682707			InUKBB	WBS-R_500	England-Scotland
23	0.000124609231735837	3.10620584621155e-11	0.833584642721808	0.107420036145545	0.0162643148070906	0.0198874124612577	0.194952659829832	0.0115390641655102	0.235587355787646	4.92400748360529e-17			0.282619596995465			InUKBB	WBS-R_500	England-Scotland
24	0.000124609231735837	3.10620584621155e-11	0.833584642721808	-0.00327452992372139	0.941776158626954	-0.0913161169393435	0.0847670570919008	1.07225462213468e-05	0.235598078449716	1.2644869425396e-16			0.282632460310743			InUKBB	WBS-R_500	England-Scotland
25	0.000124609231735837	3.10620584621155e-11	0.833584642721808	0.0413595918781934	0.356054732926894	-0.0466071318545882	0.129326315610975	0.00171061584033072	0.237308689137414	2.03099859547363e-16			0.284684574277373			InUKBB	WBS-R_500	England-Scotland
26	0.000124609231735837	3.10620584621155e-11	0.833584642721808	0.0440491524235313	0.325616835249471	-0.043907449908604	0.132005754755667	0.00194032782923149	0.239249020511434	3.02831684711697e-16			0.287012269960063			InUKBB	WBS-R_500	England-Scotland
27	0.000124609231735837	3.10620584621155e-11	0.833584642721808	0.0210782319540066	0.638214870456717	-0.0669442667223514	0.109100730630365	0.000444291862306903	0.239693315760079	6.57535982418905e-16			0.287545263522893			InUKBB	WBS-R_500	England-Scotland
