PC	H	varH	pvalNorm	signal	omega	R2	Ratio	dataset	gwas	contrasts
26	4.71108310873788e-05	1.76349463719737e-12	4.57016004709301e-138	0.614910982429346	7.08073893914158e-05	0.371614732713258	0.604339072372897	InUKBB	e10	NorthernIreland-RepublicOfIrelend
27	4.71108310873788e-05	1.76349463719737e-12	4.57016004709301e-138	0.614910982429346	0.0146146614535662	0.373918891945638	0.608086215127247	InUKBB	e10	NorthernIreland-RepublicOfIrelend
28	4.71108310873788e-05	1.76349463719737e-12	4.57016004709301e-138	0.614910982429346	0.033718692133078	0.386184169327162	0.62803264271107	InUKBB	e10	NorthernIreland-RepublicOfIrelend
29	4.71108310873788e-05	1.76349463719737e-12	4.57016004709301e-138	0.614910982429346	0.0188414607406814	0.390013871773753	0.634260702635224	InUKBB	e10	NorthernIreland-RepublicOfIrelend
30	4.71108310873788e-05	1.76349463719737e-12	4.57016004709301e-138	0.614910982429346	0.00911756119645997	0.390910664018302	0.635719112502952	InUKBB	e10	NorthernIreland-RepublicOfIrelend
31	4.71108310873788e-05	1.76349463719737e-12	4.57016004709301e-138	0.614910982429346	-0.00600008208698116	0.391299036255583	0.636350703494783	InUKBB	e10	NorthernIreland-RepublicOfIrelend
32	4.71108310873788e-05	1.76349463719737e-12	4.57016004709301e-138	0.614910982429346	0.00213101045013524	0.391348025697907	0.636430372656213	InUKBB	e10	NorthernIreland-RepublicOfIrelend
33	4.71108310873788e-05	1.76349463719737e-12	4.57016004709301e-138	0.614910982429346	-0.00100559113867288	0.391358934538993	0.636448113177033	InUKBB	e10	NorthernIreland-RepublicOfIrelend
34	4.71108310873788e-05	1.76349463719737e-12	4.57016004709301e-138	0.614910982429346	0.000412957245876003	0.391360774267338	0.63645110503829	InUKBB	e10	NorthernIreland-RepublicOfIrelend
35	4.71108310873788e-05	1.76349463719737e-12	4.57016004709301e-138	0.614910982429346	0.00423566775315915	0.39155431827536	0.636765856300754	InUKBB	e10	NorthernIreland-RepublicOfIrelend
36	4.71108310873788e-05	1.76349463719737e-12	4.57016004709301e-138	0.614910982429346	-0.00181674592065734	0.391589924486558	0.636823760960476	InUKBB	e10	NorthernIreland-RepublicOfIrelend
37	4.71108310873788e-05	1.76349463719737e-12	4.57016004709301e-138	0.614910982429346	0.000131900304750415	0.391590112175569	0.636824066190041	InUKBB	e10	NorthernIreland-RepublicOfIrelend
38	4.71108310873788e-05	1.76349463719737e-12	4.57016004709301e-138	0.614910982429346	0.0012586562021111	0.391607202363679	0.63685185913666	InUKBB	e10	NorthernIreland-RepublicOfIrelend
39	4.71108310873788e-05	1.76349463719737e-12	4.57016004709301e-138	0.614910982429346	0.00106292172023458	0.391619390617579	0.636871680304679	InUKBB	e10	NorthernIreland-RepublicOfIrelend
40	4.71108310873788e-05	1.76349463719737e-12	4.57016004709301e-138	0.614910982429346	0.000857158735343641	0.391627316704757	0.636884570117034	InUKBB	e10	NorthernIreland-RepublicOfIrelend
1	2.66817049645446e-05	1.23120506820976e-12	7.44995079802747e-31	0.340724000987035	-0.0877599333536061	0.0219158828799817	0.0643215118879037	InUKBB	e10	NorthernIreland-Scotland
2	2.66817049645446e-05	1.23120506820976e-12	7.44995079802747e-31	0.340724000987035	-0.0134168064719499	0.0224281122950871	0.0658248677231884	InUKBB	e10	NorthernIreland-Scotland
3	2.66817049645446e-05	1.23120506820976e-12	7.44995079802747e-31	0.340724000987035	-0.0504470560253447	0.0296697712237079	0.0870786065488734	InUKBB	e10	NorthernIreland-Scotland
4	2.66817049645446e-05	1.23120506820976e-12	7.44995079802747e-31	0.340724000987035	0.00115634729961041	0.0296735759743304	0.0870897732134215	InUKBB	e10	NorthernIreland-Scotland
5	2.66817049645446e-05	1.23120506820976e-12	7.44995079802747e-31	0.340724000987035	0.00285636946178958	0.0296967926918226	0.0871579125796676	InUKBB	e10	NorthernIreland-Scotland
6	2.66817049645446e-05	1.23120506820976e-12	7.44995079802747e-31	0.340724000987035	0.00783857265759246	0.0298716312383505	0.0876710509145705	InUKBB	e10	NorthernIreland-Scotland
