PC	H	varH	signal	B	pvalB	lcB	ucB	B2	R2	pvalR2	lcR2	ucR2	Ratio	lcRatio	ucRatio	dataset	gwas	contrasts
30	2.36896967667788e-05	7.41936660182976e-12	0.125307054956367	0.0263606781007356	0.556485593974271	-0.0616507860492673	0.114372142250739	0.000694885349930603	0.0705675700509105	0.23066947154902			0.5631571987346			HGDP1KG	WBS_500	sdi-eur
31	2.36896967667788e-05	7.41936660182976e-12	0.125307054956367	0.0245598493705833	0.583772204741872	-0.0634556527809743	0.112575351522141	0.000603186201105741	0.0711707574025815	0.260247302027929			0.56797087304752			HGDP1KG	WBS_500	sdi-eur
32	2.36896967667788e-05	7.41936660182976e-12	0.125307054956367	-0.0301571317807752	0.501075030863365	-0.118159146668925	0.057844883107374	0.000909452597243044	0.0720802089066397	0.284895377302648			0.575228656772266			HGDP1KG	WBS_500	sdi-eur
33	2.36896967667788e-05	7.41936660182976e-12	0.125307054956367	-0.0682811187641492	0.127316284970998	-0.156117698278324	0.0195554607500254	0.00466231117968384	0.0767425226919637	0.236973103007461			0.612435770026563			HGDP1KG	WBS_500	sdi-eur
34	2.36896967667788e-05	7.41936660182976e-12	0.125307054956367	-0.0104555616708753	0.815594703911327	-0.0984928082489655	0.0775816849072149	0.000109318769853477	0.0768518408711373	0.275081118654426			0.613308172456032			HGDP1KG	WBS_500	sdi-eur
35	2.36896967667788e-05	7.41936660182976e-12	0.125307054956367	-0.0113457385939021	0.800212887346169	-0.0993821308043932	0.0766906536165889	0.00012872578424116	0.0769805667177616	0.31515680332613			0.614335455769563			HGDP1KG	WBS_500	sdi-eur
36	2.36896967667788e-05	7.41936660182976e-12	0.125307054956367	0.00197505978875245	0.964862008681327	-0.0860668275255666	0.0900169471030715	3.90086116914688e-06	0.0769844675470413	0.359832656702312			0.614366585934429			HGDP1KG	WBS_500	sdi-eur
37	2.36896967667788e-05	7.41936660182976e-12	0.125307054956367	0.0159976648761056	0.721206969096566	-0.0720331273430231	0.104028457095234	0.000255925281488183	0.0772403936573937	0.400369757650492			0.616408977804875			HGDP1KG	WBS_500	sdi-eur
38	2.36896967667788e-05	7.41936660182976e-12	0.125307054956367	0.0376357536635507	0.401047312338697	-0.0503439296897987	0.1256154370169	0.00141644995382347	0.0786568432194715	0.414918188904162			0.627712807126943			HGDP1KG	WBS_500	sdi-eur
39	2.36896967667788e-05	7.41936660182976e-12	0.125307054956367	0.000781917523728418	0.986085240312164	-0.0872601145964407	0.0888239496438976	6.11395013913581e-07	0.0786574545892119	0.461838491016664			0.627717686099964			HGDP1KG	WBS_500	sdi-eur
40	2.36896967667788e-05	7.41936660182976e-12	0.125307054956367	-0.0857834455903695	0.0552493765887448	-0.173500964534304	0.00193407335356499	0.00735879953735588	0.0860162587233083	0.345296070416277			0.686443861866035			HGDP1KG	WBS_500	sdi-eur
1	2.45340818976797e-05	7.83038454914981e-12	0.0802999615371376	-0.0618501261886058	0.167318424508549	-0.149723624139617	0.0260233717624052	0.00382543810954646	0.00382543810954646	0.167318424508549			0.0476393517047608			HGDP1KG	WBS_500	eas-nfe
2	2.45340818976797e-05	7.83038454914981e-12	0.0802999615371376	0.0476135949263061	0.287958691654684	-0.0403286094123664	0.135555799264979	0.00226705442180637	0.006092493077297	0.219014943108884			0.075871681139963			HGDP1KG	WBS_500	eas-nfe
3	2.45340818976797e-05	7.83038454914981e-12	0.0802999615371376	-0.0033871524497291	0.939777369750153	-0.0914287064381486	0.0846544015386905	1.14728017177058e-05	0.00610396583367832	0.385513877249482			0.0760145548868703			HGDP1KG	WBS_500	eas-nfe
4	2.45340818976797e-05	7.83038454914981e-12	0.0802999615371376	0.0333937008087342	0.456244671243429	-0.0545992549546092	0.121386656572078	0.00111513925370325	0.00721910571513252	0.463781947650113			0.0899017331632692			HGDP1KG	WBS_500	eas-nfe
