PC	H	varH	signal	B	pvalB	lcB	ucB	B2	R2	pvalR2	lcR2	ucR2	Ratio	lcRatio	ucRatio	dataset	gwas	contrasts
12	5.90610538703548e-05	2.27235644974513e-11	0.668621720646779	-0.0695442823047683	0.120412130005161	-0.157373179668472	0.0182846150589354	0.00483640720128531	0.12151093592294	4.67494870231618e-09			0.181733455810257			InUKBB	WBS-R_500	RepublicOfIrelend-Scotland
13	5.90610538703548e-05	2.27235644974513e-11	0.668621720646779	-0.0229356578493174	0.608902573117503	-0.11095455682142	0.0650832411227849	0.000526044400980956	0.122036986096746	1.01810904043555e-08			0.182520223810103			InUKBB	WBS-R_500	RepublicOfIrelend-Scotland
14	5.90610538703548e-05	2.27235644974513e-11	0.668621720646779	-0.139211716365376	0.00180676711011471	-0.226396478257927	-0.0520269544728255	0.019379901973394	0.141416889633541	2.52164505089807e-10			0.211505078681477			InUKBB	WBS-R_500	RepublicOfIrelend-Scotland
15	5.90610538703548e-05	2.27235644974513e-11	0.668621720646779	0.00870244985900372	0.846090277849702	-0.0793362752837883	0.0967411750017957	7.57326335484738e-05	0.141492622297625	6.11424981142761e-10			0.211618345513446			InUKBB	WBS-R_500	RepublicOfIrelend-Scotland
16	5.90610538703548e-05	2.27235644974513e-11	0.668621720646779	-0.0390875393431552	0.38311580122199	-0.127062315766697	0.0488872370803866	0.00152783573190271	0.143020449161278	1.01829187051559e-09			0.213903384746356			InUKBB	WBS-R_500	RepublicOfIrelend-Scotland
17	5.90610538703548e-05	2.27235644974513e-11	0.668621720646779	0.0215351896870721	0.630948714799656	-0.0664864515936927	0.109556830967837	0.000463764394858177	0.14348421032932	2.11838944122152e-09			0.214596992437702			InUKBB	WBS-R_500	RepublicOfIrelend-Scotland
18	5.90610538703548e-05	2.27235644974513e-11	0.668621720646779	-0.0284074168006091	0.526245813230977	-0.11641394451638	0.0595991109151614	0.000806981329283529	0.144291190009039	3.96164956507237e-09			0.215803922537039			InUKBB	WBS-R_500	RepublicOfIrelend-Scotland
19	5.90610538703548e-05	2.27235644974513e-11	0.668621720646779	-0.116296616774089	0.00924659204926598	-0.203741268806603	-0.0288519647415737	0.0135249030730992	0.157816075156879	3.95563320582546e-10			0.23603192998908			InUKBB	WBS-R_500	RepublicOfIrelend-Scotland
20	5.90610538703548e-05	2.27235644974513e-11	0.668621720646779	-0.00484648947984422	0.913916213497729	-0.0928875145219804	0.083194535562292	2.34884602782407e-05	0.157839563080972	8.79779514370156e-10			0.23606705885697			InUKBB	WBS-R_500	RepublicOfIrelend-Scotland
21	5.90610538703548e-05	2.27235644974513e-11	0.668621720646779	-0.0403408670434933	0.368036200665559	-0.128311257720519	0.0476295236335324	0.0016273855538208	0.159466954003313	1.32546033075985e-09			0.238501007489041			InUKBB	WBS-R_500	RepublicOfIrelend-Scotland
22	5.90610538703548e-05	2.27235644974513e-11	0.668621720646779	0.00763278024203962	0.864813957705722	-0.0804067141191455	0.0956722746032247	5.82593342232703e-05	0.159525212858788	2.79149239851703e-09			0.238588140248382			InUKBB	WBS-R_500	RepublicOfIrelend-Scotland
23	5.90610538703548e-05	2.27235644974513e-11	0.668621720646779	-0.0672333954559953	0.133272613677872	-0.155076239549337	0.0206094486373465	0.00452032946454225	0.164045529250974	2.13982967738467e-09			0.245348788687702			InUKBB	WBS-R_500	RepublicOfIrelend-Scotland
24	5.90610538703548e-05	2.27235644974513e-11	0.668621720646779	-0.0220783653930715	0.622357684085098	-0.11009896357533	0.0659422327891874	0.000487454218429977	0.164532987769629	3.97410305539948e-09			0.246077838468172			InUKBB	WBS-R_500	RepublicOfIrelend-Scotland
