#FID	IID	SEX
4665495	4665495	2
1535177	1535177	2
1373633	1373633	2
5602816	5602816	2
2828863	2828863	1
4657627	4657627	2
2322628	2322628	2
3014457	3014457	2
4458914	4458914	2
3713580	3713580	2
3956761	3956761	2
3583731	3583731	1
5922261	5922261	1
5010669	5010669	1
4846712	4846712	2
1989661	1989661	1
2364779	2364779	2
1000818	1000818	1
4727822	4727822	2
1654131	1654131	2
5671593	5671593	2
5990082	5990082	1
2319855	2319855	1
4089009	4089009	1
2394106	2394106	1
4841242	4841242	2
3453526	3453526	2
3638284	3638284	2
2285404	2285404	2
1251521	1251521	1
1806223	1806223	2
4952290	4952290	2
4823525	4823525	1
4109887	4109887	2
1246317	1246317	1
1422322	1422322	2
4491994	4491994	1
4355279	4355279	2
5578176	5578176	2
1625335	1625335	1
2459569	2459569	1
4196600	4196600	1
4212152	4212152	1
4700639	4700639	2
1780173	1780173	2
4923333	4923333	2
5961143	5961143	2
1563789	1563789	2
4101658	4101658	2
2914638	2914638	1
5589102	5589102	1
3691492	3691492	1
1798002	1798002	2
3951253	3951253	2
3533743	3533743	1
3391432	3391432	2
5348571	5348571	2
3234130	3234130	2
5220022	5220022	2
4855946	4855946	2
3872028	3872028	1
6004403	6004403	1
3357210	3357210	2
5661011	5661011	1
5102512	5102512	2
5797145	5797145	2
3796629	3796629	2
3905054	3905054	2
5231447	5231447	1
2473235	2473235	1
2288032	2288032	2
5898324	5898324	1
2642404	2642404	2
1666807	1666807	2
2277117	2277117	2
2520991	2520991	2
3699846	3699846	2
3983883	3983883	2
1631479	1631479	1
1803921	1803921	1
1680009	1680009	1
1675740	1675740	2
4049536	4049536	2
1722888	1722888	2
3467409	3467409	1
4854620	4854620	2
3739570	3739570	2
3029341	3029341	2
1622517	1622517	2
1186646	1186646	2
1251734	1251734	2
1866190	1866190	2
4697539	4697539	1
3872121	3872121	2
2596028	2596028	1
5754409	5754409	2
1374308	1374308	2
5331970	5331970	1
3566344	3566344	1
3947461	3947461	2
4689196	4689196	1
5675108	5675108	1
4630382	4630382	2
3253754	3253754	2
1154111	1154111	2
3706530	3706530	1
2706756	2706756	1
5697490	5697490	2
2501392	2501392	2
4839749	4839749	2
4036065	4036065	2
1894778	1894778	2
3203359	3203359	1
3995460	3995460	2
1406473	1406473	2
5880778	5880778	1
1739573	1739573	2
3590823	3590823	1
5750891	5750891	2
3129606	3129606	1
3858509	3858509	2
1109609	1109609	2
2908232	2908232	2
1290969	1290969	1
3609932	3609932	1
3111728	3111728	2
5076722	5076722	1
2903403	2903403	2
3013020	3013020	2
2299313	2299313	2
3549905	3549905	1
4433340	4433340	2
1082909	1082909	2
1856380	1856380	2
3051152	3051152	2
4494688	4494688	2
2436031	2436031	2
3492997	3492997	2
5307273	5307273	2
3901534	3901534	2
5527807	5527807	2
3196521	3196521	2
2671450	2671450	1
5807569	5807569	1
3191189	3191189	1
1786122	1786122	2
5228472	5228472	2
3357234	3357234	2
1035169	1035169	2
4624802	4624802	1
3220716	3220716	2
3080289	3080289	2
4217872	4217872	2
4282443	4282443	1
3716001	3716001	1
2201025	2201025	2
1761039	1761039	1
4699848	4699848	2
2569626	2569626	2
1100585	1100585	2
5739723	5739723	1
5236567	5236567	2
1258387	1258387	2
3934666	3934666	2
3898343	3898343	1
4038015	4038015	2
5727580	5727580	2
5150004	5150004	1
4593062	4593062	2
1779357	1779357	1
4571021	4571021	2
1503339	1503339	2
4280954	4280954	2
3374427	3374427	2
2931663	2931663	2
1008278	1008278	1
2778795	2778795	2
3742822	3742822	2
4612349	4612349	2
3426286	3426286	2
3761472	3761472	1
1800200	1800200	1
4250184	4250184	1
3586512	3586512	2
5131024	5131024	1
4189311	4189311	1
3995311	3995311	1
4279507	4279507	2
5259907	5259907	1
4386908	4386908	2
3796879	3796879	1
4909387	4909387	1
5151591	5151591	1
3339544	3339544	1
1942203	1942203	2
4765724	4765724	2
2355938	2355938	1
4406617	4406617	2
5976258	5976258	2
3387251	3387251	2
3806741	3806741	2
1342016	1342016	2
5752307	5752307	2
5715354	5715354	1
1752568	1752568	1
1807035	1807035	1
2300775	2300775	2
2195244	2195244	2
1898738	1898738	1
5731749	5731749	1
2234713	2234713	2
1431824	1431824	1
2722286	2722286	1
3232009	3232009	2
4594368	4594368	2
3710389	3710389	2
5764296	5764296	1
4487523	4487523	2
5313640	5313640	1
2515575	2515575	1
5555302	5555302	2
5086331	5086331	1
1636517	1636517	1
5388961	5388961	1
4367143	4367143	1
1200550	1200550	2
1145696	1145696	1
5969754	5969754	2
3073957	3073957	1
4635821	4635821	1
4398876	4398876	1
1863791	1863791	1
2307617	2307617	2
5067406	5067406	1
5869692	5869692	1
4143001	4143001	2
4641692	4641692	2
5547197	5547197	1
1755036	1755036	1
5507554	5507554	2
2922413	2922413	2
1431402	1431402	2
4910913	4910913	2
3311488	3311488	2
1417218	1417218	2
4296661	4296661	1
5108060	5108060	1
3931652	3931652	1
4519139	4519139	1
2977177	2977177	2
1353728	1353728	1
4232927	4232927	1
1068775	1068775	1
5026106	5026106	2
2201365	2201365	1
1106870	1106870	2
5944637	5944637	2
4127768	4127768	1
2694092	2694092	2
5974514	5974514	1
3700251	3700251	2
2601107	2601107	2
1376783	1376783	1
5117602	5117602	1
4602377	4602377	1
3078917	3078917	2
4839180	4839180	2
5461607	5461607	1
3437923	3437923	2
3035862	3035862	2
4076954	4076954	2
3100308	3100308	1
4459578	4459578	1
1421939	1421939	1
2091321	2091321	2
4722096	4722096	2
2114833	2114833	1
2212614	2212614	1
3983598	3983598	1
5637651	5637651	1
5627576	5627576	2
1590753	1590753	2
5075408	5075408	2
2333391	2333391	2
3034399	3034399	2
1213957	1213957	1
5435416	5435416	1
2720562	2720562	2
2660749	2660749	2
1419987	1419987	2
2226700	2226700	2
1108174	1108174	1
2316924	2316924	2
2621756	2621756	1
2394168	2394168	1
5867144	5867144	2
1015272	1015272	2
3979625	3979625	2
4291999	4291999	2
4204702	4204702	1
5722083	5722083	1
4062916	4062916	1
5480747	5480747	2
5330530	5330530	2
4257108	4257108	1
3213115	3213115	2
1992344	1992344	2
4193612	4193612	2
2428513	2428513	2
2503918	2503918	1
1988972	1988972	2
3994919	3994919	2
5103113	5103113	1
3829428	3829428	1
1460043	1460043	1
3816413	3816413	1
3422051	3422051	2
2423869	2423869	2
5974523	5974523	1
4542020	4542020	2
1737010	1737010	2
1114039	1114039	2
3133589	3133589	2
5363023	5363023	1
5068265	5068265	1
4689566	4689566	2
1209234	1209234	2
2352983	2352983	2
2878150	2878150	1
4545197	4545197	1
3386484	3386484	2
1841939	1841939	2
1968384	1968384	1
1385506	1385506	1
5902847	5902847	1
2571730	2571730	1
1360711	1360711	2
5393052	5393052	2
4635679	4635679	1
4321270	4321270	1
2630797	2630797	2
4567661	4567661	1
2256214	2256214	1
5284481	5284481	2
4599372	4599372	2
2047096	2047096	1
3266271	3266271	1
2020746	2020746	2
5797122	5797122	1
2338439	2338439	1
3454624	3454624	2
1501115	1501115	2
5008575	5008575	1
5195972	5195972	2
5762279	5762279	2
1739949	1739949	1
1961765	1961765	2
1747335	1747335	1
3303011	3303011	2
4279898	4279898	2
2814085	2814085	1
5161554	5161554	1
4288800	4288800	2
5466786	5466786	1
2794785	2794785	2
4553822	4553822	1
3361013	3361013	2
2808335	2808335	1
4332893	4332893	2
5132706	5132706	2
1670742	1670742	2
4929619	4929619	1
5596481	5596481	1
4831773	4831773	2
3006661	3006661	2
5261282	5261282	1
2195272	2195272	2
1913798	1913798	2
1903572	1903572	2
3174222	3174222	1
4034425	4034425	1
5254776	5254776	2
4475747	4475747	2
1454628	1454628	1
1601517	1601517	2
3502798	3502798	2
1259683	1259683	2
1514126	1514126	2
2811421	2811421	2
3258493	3258493	2
4254361	4254361	1
5899800	5899800	1
4593391	4593391	1
2615201	2615201	1
1450410	1450410	1
4969084	4969084	2
2771013	2771013	1
4541772	4541772	1
3533111	3533111	1
3976911	3976911	1
3746927	3746927	1
1698303	1698303	2
5313911	5313911	2
3942592	3942592	1
2558733	2558733	2
2602423	2602423	1
2849529	2849529	2
5213251	5213251	1
5161190	5161190	1
2165265	2165265	2
1446258	1446258	2
5527516	5527516	1
2453974	2453974	2
1276151	1276151	1
4148932	4148932	2
2855155	2855155	2
1376592	1376592	1
3731056	3731056	1
2469335	2469335	2
4456899	4456899	2
5872664	5872664	1
2689949	2689949	1
1894196	1894196	2
2859120	2859120	2
5460676	5460676	2
1350661	1350661	2
1060176	1060176	1
2160585	2160585	1
4922698	4922698	2
4722955	4722955	2
3688268	3688268	1
5695036	5695036	2
5325816	5325816	2
3250964	3250964	2
2381397	2381397	1
2673971	2673971	2
2779105	2779105	1
3387840	3387840	1
5224900	5224900	2
2549523	2549523	2
5985663	5985663	1
2498419	2498419	2
1869323	1869323	2
3307817	3307817	1
4873065	4873065	1
2351304	2351304	2
3124379	3124379	2
1454396	1454396	2
3652527	3652527	2
3802174	3802174	1
1025458	1025458	2
1755140	1755140	1
1788850	1788850	1
4316942	4316942	1
3733350	3733350	1
3837620	3837620	2
2895982	2895982	1
5791059	5791059	2
3340447	3340447	2
3918076	3918076	2
2199952	2199952	2
2875860	2875860	2
1568839	1568839	2
2177581	2177581	1
3975111	3975111	1
3487120	3487120	1
5202222	5202222	1
3645817	3645817	1
1956905	1956905	1
3903903	3903903	1
3631252	3631252	1
5556196	5556196	1
2796779	2796779	1
2464852	2464852	1
2958406	2958406	2
5448879	5448879	1
1937246	1937246	2
2682132	2682132	1
1020353	1020353	1
2953948	2953948	2
3949497	3949497	2
3137942	3137942	2
1781540	1781540	1
1279708	1279708	2
2321768	2321768	1
5671399	5671399	2
1321163	1321163	1
2745562	2745562	2
3686454	3686454	1
3714451	3714451	1
5282223	5282223	2
2560130	2560130	1
5883036	5883036	2
2712423	2712423	1
4545892	4545892	1
3536745	3536745	1
5118359	5118359	1
1816324	1816324	1
2144670	2144670	1
2464601	2464601	1
1639198	1639198	2
4679530	4679530	1
2065121	2065121	2
2339303	2339303	2
2919608	2919608	1
3667469	3667469	2
1318458	1318458	2
3309832	3309832	1
1780742	1780742	2
1532431	1532431	2
5447634	5447634	1
1463997	1463997	1
1295842	1295842	1
1838717	1838717	2
4415846	4415846	2
4628948	4628948	1
1213713	1213713	2
2844785	2844785	2
2317353	2317353	2
1526228	1526228	2
4775100	4775100	2
4224290	4224290	2
2145264	2145264	2
5348675	5348675	2
2725702	2725702	1
1789968	1789968	2
5993534	5993534	1
4512381	4512381	2
4074142	4074142	2
2232450	2232450	2
5046298	5046298	2
2055471	2055471	2
2904127	2904127	2
5689126	5689126	2
2488411	2488411	1
1069199	1069199	1
1753884	1753884	2
5962935	5962935	2
5791794	5791794	2
5795182	5795182	2
4982117	4982117	1
4605636	4605636	1
5376688	5376688	2
3686448	3686448	1
1764141	1764141	1
2046209	2046209	2
1152039	1152039	2
1634525	1634525	2
2553209	2553209	1
2651591	2651591	2
4338464	4338464	1
4625731	4625731	1
3748872	3748872	1
4052494	4052494	2
3124471	3124471	1
1849869	1849869	1
3732641	3732641	2
2698358	2698358	2
1452308	1452308	1
5768142	5768142	2
2756468	2756468	2
4839721	4839721	2
1841644	1841644	2
4964891	4964891	1
4961894	4961894	2
3134852	3134852	1
2807661	2807661	1
4921159	4921159	2
5100548	5100548	1
4725174	4725174	2
5243818	5243818	2
1870606	1870606	2
3106037	3106037	2
2327507	2327507	1
3891731	3891731	2
3239536	3239536	1
4210465	4210465	2
3626604	3626604	1
3175468	3175468	1
5386480	5386480	1
4506375	4506375	1
2381237	2381237	2
6008469	6008469	2
4611037	4611037	1
4287896	4287896	1
1122402	1122402	2
4738296	4738296	1
2812499	2812499	2
4570136	4570136	2
4570223	4570223	2
5946111	5946111	2
2605314	2605314	1
4942486	4942486	2
3057650	3057650	2
2283113	2283113	1
3235977	3235977	1
2595034	2595034	2
3888992	3888992	1
3332157	3332157	2
5071410	5071410	2
2204884	2204884	1
5488195	5488195	1
3891257	3891257	2
1720366	1720366	2
5184740	5184740	1
4043257	4043257	1
3268376	3268376	1
5378475	5378475	2
5574390	5574390	2
3602875	3602875	1
1619088	1619088	1
5559077	5559077	2
3789201	3789201	1
5013971	5013971	1
4045398	4045398	2
2056789	2056789	1
3536916	3536916	1
3434344	3434344	1
3172655	3172655	2
5320421	5320421	2
3033238	3033238	1
4983412	4983412	2
4741310	4741310	2
2602652	2602652	1
1096190	1096190	1
2301046	2301046	1
5471820	5471820	2
1898045	1898045	2
1801318	1801318	2
4243261	4243261	1
3911773	3911773	2
5154880	5154880	2
1166180	1166180	1
4912982	4912982	1
5745497	5745497	1
5402739	5402739	1
4424051	4424051	1
1713401	1713401	2
4754645	4754645	2
3147854	3147854	1
4439515	4439515	2
1552325	1552325	2
1850408	1850408	2
2885440	2885440	2
2237935	2237935	1
1539461	1539461	1
3741989	3741989	2
3052236	3052236	1
2084991	2084991	2
1438718	1438718	2
3148816	3148816	1
4533913	4533913	1
3724389	3724389	2
3497878	3497878	2
5065593	5065593	1
1841038	1841038	1
4965838	4965838	2
3411739	3411739	2
3874203	3874203	2
5602094	5602094	1
3794714	3794714	1
3456080	3456080	1
5583217	5583217	2
1977949	1977949	2
4483377	4483377	2
2041161	2041161	2
4880597	4880597	2
1499656	1499656	2
3301959	3301959	2
5438674	5438674	1
2724873	2724873	1
2100402	2100402	1
5899121	5899121	1
3662596	3662596	1
4481863	4481863	2
2677661	2677661	2
4271037	4271037	1
3270653	3270653	2
1170525	1170525	1
4112383	4112383	2
4769865	4769865	1
5157954	5157954	1
5252267	5252267	2
3904516	3904516	2
5296117	5296117	1
1908060	1908060	2
5328513	5328513	1
5076312	5076312	2
1163515	1163515	1
4386320	4386320	2
3029228	3029228	1
4463773	4463773	2
3366841	3366841	2
5430798	5430798	2
5068730	5068730	1
2773568	2773568	2
1562461	1562461	2
3057924	3057924	1
2803013	2803013	2
4420950	4420950	2
4562497	4562497	1
4472804	4472804	2
3159330	3159330	2
5572426	5572426	1
5951465	5951465	2
4600590	4600590	2
4721734	4721734	2
1461839	1461839	1
1103906	1103906	1
1958912	1958912	2
5360737	5360737	2
2957666	2957666	2
1794913	1794913	1
1530487	1530487	2
5289880	5289880	1
4598778	4598778	1
3861881	3861881	1
1361234	1361234	1
5395265	5395265	1
4662405	4662405	1
3220677	3220677	2
5220140	5220140	2
4003857	4003857	1
2706293	2706293	2
3408755	3408755	1
2953483	2953483	2
4815309	4815309	2
3064559	3064559	2
2101769	2101769	2
5050908	5050908	2
3410942	3410942	1
4811756	4811756	1
5119004	5119004	2
5423917	5423917	2
2024068	2024068	1
3966758	3966758	2
3732554	3732554	1
3831839	3831839	2
3974766	3974766	2
3337750	3337750	2
3628419	3628419	1
3970289	3970289	2
5881423	5881423	1
1275093	1275093	1
6021079	6021079	2
5252036	5252036	2
2108231	2108231	1
3623582	3623582	2
3632243	3632243	1
2643221	2643221	1
4386129	4386129	1
4848975	4848975	2
5266235	5266235	1
2533989	2533989	1
3228224	3228224	1
3679099	3679099	2
3263780	3263780	2
2882502	2882502	2
3663640	3663640	1
3350196	3350196	2
3488773	3488773	2
4999565	4999565	2
5577337	5577337	1
3402744	3402744	2
1991607	1991607	2
5721458	5721458	1
1739308	1739308	1
1791953	1791953	1
2236439	2236439	2
4991459	4991459	2
3439496	3439496	2
5239977	5239977	1
3579900	3579900	2
5596135	5596135	1
4548084	4548084	2
3777669	3777669	2
3617100	3617100	1
2187757	2187757	2
1687494	1687494	1
4728524	4728524	1
4490465	4490465	1
2658280	2658280	2
4797905	4797905	2
4050480	4050480	1
1402787	1402787	1
4104901	4104901	2
5714018	5714018	1
3423256	3423256	1
2442105	2442105	2
1516706	1516706	2
2300377	2300377	1
4625183	4625183	2
5932315	5932315	2
2365814	2365814	2
2226699	2226699	2
5446706	5446706	2
1204295	1204295	2
2379708	2379708	1
5966664	5966664	2
3918351	3918351	1
2688409	2688409	2
5647559	5647559	1
4769241	4769241	2
3545311	3545311	1
3222179	3222179	2
3637349	3637349	2
5884907	5884907	1
3116303	3116303	2
2274691	2274691	1
3874074	3874074	1
5162488	5162488	2
1277802	1277802	1
2355792	2355792	2
5950577	5950577	2
3985300	3985300	2
5313221	5313221	2
5104998	5104998	2
2854751	2854751	2
5608849	5608849	2
3567394	3567394	2
4143592	4143592	2
4843470	4843470	2
1231134	1231134	1
5439946	5439946	1
3124093	3124093	1
4089080	4089080	2
5275615	5275615	1
2391576	2391576	2
5552660	5552660	2
4347674	4347674	2
2353736	2353736	2
2618314	2618314	1
1517607	1517607	1
4344262	4344262	2
2313451	2313451	2
1343860	1343860	2
3383197	3383197	2
4414201	4414201	2
2749608	2749608	2
1410493	1410493	2
5382682	5382682	2
2767843	2767843	1
4422922	4422922	1
2023408	2023408	2
5270754	5270754	2
4717873	4717873	2
5763625	5763625	2
4739248	4739248	1
3792266	3792266	1
4223714	4223714	1
5044751	5044751	1
3778694	3778694	1
2637304	2637304	2
1502251	1502251	2
3220206	3220206	2
2126540	2126540	1
1988685	1988685	2
5966555	5966555	2
4432050	4432050	1
3711532	3711532	2
4390670	4390670	1
4312975	4312975	2
5570140	5570140	1
5291462	5291462	1
4255750	4255750	2
1158499	1158499	2
3244542	3244542	2
2518589	2518589	2
4812161	4812161	2
5242201	5242201	1
3705809	3705809	2
2034107	2034107	2
5564674	5564674	1
2485677	2485677	2
5329724	5329724	1
3440768	3440768	2
1997551	1997551	2
3168833	3168833	1
1671357	1671357	1
1200642	1200642	1
2663472	2663472	2
4305818	4305818	2
1078101	1078101	1
2720011	2720011	1
4112873	4112873	1
2291109	2291109	2
3560351	3560351	2
4716988	4716988	2
5393754	5393754	2
3520664	3520664	1
4854322	4854322	1
2473775	2473775	1
3356578	3356578	1
1983758	1983758	2
2357681	2357681	1
3782837	3782837	1
1878968	1878968	1
2845820	2845820	2
5665154	5665154	2
2740319	2740319	2
4358542	4358542	2
4347521	4347521	2
3217457	3217457	2
2172118	2172118	2
1052149	1052149	2
5056425	5056425	1
3212432	3212432	1
3627797	3627797	2
5309980	5309980	2
2790069	2790069	2
2377525	2377525	1
5585983	5585983	2
2751021	2751021	2
2644690	2644690	2
1287857	1287857	1
2618700	2618700	1
3502239	3502239	1
1441694	1441694	1
2191911	2191911	2
5481517	5481517	2
5835109	5835109	2
5305242	5305242	2
3474360	3474360	1
4945775	4945775	1
4194209	4194209	2
4709128	4709128	2
2628743	2628743	2
5335098	5335098	1
2557746	2557746	2
1877041	1877041	2
3918379	3918379	2
5642702	5642702	2
4505796	4505796	2
2293301	2293301	2
5056733	5056733	2
1036191	1036191	2
2368086	2368086	2
1939869	1939869	2
1175933	1175933	2
2934503	2934503	1
1718449	1718449	2
1544307	1544307	2
4203466	4203466	2
4230741	4230741	2
3675463	3675463	1
5428211	5428211	1
2493940	2493940	2
4825929	4825929	1
1150648	1150648	1
1289909	1289909	2
5483039	5483039	1
1818870	1818870	2
2090658	2090658	1
1574889	1574889	1
4854309	4854309	1
5419449	5419449	2
5341560	5341560	1
1668320	1668320	2
4632581	4632581	2
3762636	3762636	1
4554647	4554647	2
2234404	2234404	2
4443057	4443057	2
4063313	4063313	2
4041997	4041997	1
4795375	4795375	2
5365547	5365547	2
1691632	1691632	1
4393850	4393850	2
1533730	1533730	2
4388836	4388836	2
1601220	1601220	1
1682535	1682535	2
1856919	1856919	2
1894867	1894867	1
3795336	3795336	2
3571098	3571098	1
1811819	1811819	2
4825822	4825822	2
4760239	4760239	1
4469346	4469346	2
2204345	2204345	1
4956836	4956836	2
3349845	3349845	2
4727260	4727260	2
4274951	4274951	2
2905834	2905834	2
5889069	5889069	2
2179336	2179336	1
1697699	1697699	1
3876025	3876025	2
5346742	5346742	1
1736686	1736686	1
2868560	2868560	2
4979127	4979127	1
1814704	1814704	1
5339681	5339681	2
4590695	4590695	2
5505297	5505297	1
3377784	3377784	2
5115486	5115486	2
4014494	4014494	2
4086593	4086593	2
4220688	4220688	1
4434250	4434250	1
3012876	3012876	2
1013954	1013954	1
5521970	5521970	2
1298539	1298539	2
1950808	1950808	1
5471158	5471158	2
2505363	2505363	2
4401659	4401659	2
2550276	2550276	1
5991073	5991073	2
2004412	2004412	2
2907538	2907538	1
2415518	2415518	2
1584261	1584261	2
4070858	4070858	2
4911400	4911400	1
4371806	4371806	2
5593846	5593846	2
2955194	2955194	2
2370197	2370197	1
2007542	2007542	2
1309735	1309735	1
1187991	1187991	2
2737184	2737184	1
4011567	4011567	1
4795403	4795403	2
5132753	5132753	2
3541518	3541518	1
1595032	1595032	1
3086702	3086702	1
1948780	1948780	2
5540205	5540205	1
5407468	5407468	2
5791247	5791247	2
2761849	2761849	2
4857366	4857366	2
5126476	5126476	2
1694458	1694458	2
3027880	3027880	2
3205030	3205030	1
4857198	4857198	1
5346755	5346755	1
4459526	4459526	1
2794884	2794884	1
2087582	2087582	1
1411720	1411720	1
1741345	1741345	1
2140150	2140150	1
3065091	3065091	2
5667185	5667185	1
4607268	4607268	1
5965455	5965455	1
4711094	4711094	2
3352606	3352606	2
1395848	1395848	1
5639383	5639383	1
3247343	3247343	2
4068260	4068260	2
2152023	2152023	1
4480609	4480609	1
5866333	5866333	1
4540914	4540914	2
1759071	1759071	2
2173411	2173411	2
5104149	5104149	2
4521602	4521602	2
4413158	4413158	1
1256991	1256991	1
3181649	3181649	2
2316071	2316071	1
2744116	2744116	1
2859638	2859638	2
5142642	5142642	2
5583520	5583520	2
4108685	4108685	2
4324632	4324632	2
5324461	5324461	2
1771063	1771063	2
2576443	2576443	2
2857492	2857492	1
1007383	1007383	1
3583266	3583266	1
1365786	1365786	1
2882194	2882194	1
5417429	5417429	1
3371202	3371202	1
1420498	1420498	1
5442704	5442704	1
3144575	3144575	1
5944768	5944768	1
5954779	5954779	1
1519914	1519914	1
4484509	4484509	1
1531066	1531066	1
4161826	4161826	1
2928460	2928460	1
3315955	3315955	1
4083745	4083745	1
5494713	5494713	1
2110985	2110985	1
3167315	3167315	1
2860521	2860521	1
3134875	3134875	1
3142548	3142548	1
1899773	1899773	1
5688634	5688634	1
3243772	3243772	1
5545998	5545998	1
5335107	5335107	1
2240619	2240619	1
2091728	2091728	1
2158216	2158216	1
2077462	2077462	1
4660633	4660633	1
4094548	4094548	1
2670260	2670260	1
5895991	5895991	1
5359653	5359653	1
1897673	1897673	1
5452741	5452741	1
1092621	1092621	2
4750101	4750101	2
5590449	5590449	2
5237848	5237848	1
1434126	1434126	2
2970869	2970869	2
5634790	5634790	2
3021592	3021592	2
5882694	5882694	2
3883285	3883285	1
3499553	3499553	2
3476919	3476919	1
4425132	4425132	2
4503549	4503549	2
2492888	2492888	1
3406291	3406291	2
5933156	5933156	1
2345251	2345251	1
3683515	3683515	2
5852055	5852055	2
5962903	5962903	2
3273006	3273006	2
3735428	3735428	1
1566581	1566581	2
4073024	4073024	2
3557754	3557754	2
1148524	1148524	1
1878725	1878725	1
2366649	2366649	2
1903041	1903041	2
3510074	3510074	1
5417157	5417157	1
2851655	2851655	2
2481388	2481388	1
4955188	4955188	2
2131160	2131160	1
5818350	5818350	1
3657456	3657456	2
2555591	2555591	1
6023461	6023461	2
2779089	2779089	2
1381380	1381380	2
4837978	4837978	2
1557722	1557722	1
4700155	4700155	1
4860312	4860312	2
5412814	5412814	2
3310744	3310744	2
4937267	4937267	1
4542205	4542205	2
5393656	5393656	2
5961321	5961321	1
3090179	3090179	2
1638925	1638925	2
5396884	5396884	2
2524920	2524920	2
1892331	1892331	2
4292440	4292440	2
4191629	4191629	1
2306538	2306538	1
2107520	2107520	1
1985602	1985602	2
4452370	4452370	2
1495620	1495620	2
4929875	4929875	1
4981437	4981437	2
3001472	3001472	1
2480203	2480203	1
2179572	2179572	1
4482788	4482788	1
4366560	4366560	2
1555273	1555273	1
1356538	1356538	2
4450695	4450695	1
5293769	5293769	2
1966518	1966518	2
1207557	1207557	2
3724804	3724804	2
6009807	6009807	2
4881545	4881545	1
3400189	3400189	1
4725952	4725952	1
2403770	2403770	2
5454181	5454181	1
4401716	4401716	2
5226830	5226830	1
2779780	2779780	1
2336725	2336725	2
1539374	1539374	2
3052114	3052114	2
3685273	3685273	2
5558486	5558486	1
2737920	2737920	2
2417743	2417743	1
3060525	3060525	2
2433799	2433799	1
1775569	1775569	2
3238559	3238559	2
1392931	1392931	2
2158050	2158050	1
1874858	1874858	2
2755405	2755405	2
2177702	2177702	1
1667868	1667868	2
1158363	1158363	1
5795767	5795767	2
5859946	5859946	2
4388318	4388318	1
1310878	1310878	2
3348250	3348250	1
3019868	3019868	1
1841667	1841667	2
5319176	5319176	2
1530664	1530664	2
2383631	2383631	1
1669122	1669122	1
6019225	6019225	1
4635030	4635030	2
2917960	2917960	1
5360743	5360743	1
2123354	2123354	1
3618177	3618177	2
5191022	5191022	1
4082456	4082456	2
5509934	5509934	2
4502230	4502230	2
1112247	1112247	2
2101738	2101738	1
2019231	2019231	1
4650493	4650493	2
5163154	5163154	2
4040499	4040499	2
3548319	3548319	1
2091293	2091293	1
5513434	5513434	2
4051633	4051633	2
5779922	5779922	1
2554830	2554830	1
4811697	4811697	2
4761685	4761685	2
2680052	2680052	2
3596106	3596106	1
2282198	2282198	2
5687816	5687816	2
1520178	1520178	1
4029628	4029628	2
5703819	5703819	1
1786770	1786770	1
4835529	4835529	1
2326157	2326157	2
4945437	4945437	1
4759043	4759043	2
4009757	4009757	2
5318207	5318207	2
1966609	1966609	2
5305791	5305791	2
3629930	3629930	2
3234396	3234396	1
1417513	1417513	2
3281501	3281501	1
2659576	2659576	1
5377056	5377056	1
5806297	5806297	2
5957449	5957449	2
1055123	1055123	1
3343734	3343734	2
1232430	1232430	2
1441325	1441325	1
1175171	1175171	2
4415979	4415979	1
2784417	2784417	2
2099834	2099834	1
3251447	3251447	2
4922407	4922407	2
1559108	1559108	2
2805574	2805574	2
5558817	5558817	2
2184691	2184691	1
5512305	5512305	2
1459015	1459015	1
4403839	4403839	2
3660023	3660023	1
2992511	2992511	2
2612364	2612364	1
5231028	5231028	2
3328927	3328927	2
4190138	4190138	1
3572874	3572874	1
4542142	4542142	2
3488325	3488325	1
4619631	4619631	1
2093330	2093330	2
5359546	5359546	2
1748106	1748106	2
3685556	3685556	1
1675706	1675706	2
5257798	5257798	2
1656056	1656056	2
5947486	5947486	2
4743708	4743708	1
5592369	5592369	1
1388168	1388168	2
5825666	5825666	2
3918518	3918518	1
5021346	5021346	1
5213812	5213812	2
2003779	2003779	1
3265432	3265432	2
5949074	5949074	1
2637889	2637889	1
2060445	2060445	2
5934001	5934001	2
2892076	2892076	2
4168670	4168670	2
2999431	2999431	2
4462080	4462080	2
3817874	3817874	2
1592502	1592502	2
1598327	1598327	2
2778934	2778934	2
3704867	3704867	1
1791245	1791245	2
5441402	5441402	1
1708874	1708874	1
3338744	3338744	2
2689887	2689887	2
1575198	1575198	1
5996482	5996482	2
4806989	4806989	1
2955769	2955769	2
2324093	2324093	1
2429341	2429341	2
4347890	4347890	1
4529125	4529125	1
3168030	3168030	2
1745929	1745929	2
5649396	5649396	1
5583644	5583644	1
5988875	5988875	2
1431339	1431339	2
1800505	1800505	2
4613407	4613407	1
2009764	2009764	2
5459063	5459063	1
1730186	1730186	2
4886386	4886386	1
2311915	2311915	2
3097713	3097713	1
2647614	2647614	2
5422701	5422701	2
1862435	1862435	2
3408398	3408398	2
4085191	4085191	2
1059322	1059322	1
1748893	1748893	1
5644978	5644978	2
5448664	5448664	1
4096119	4096119	1
2241416	2241416	1
2986804	2986804	2
4216895	4216895	2
4868987	4868987	2
4321284	4321284	1
5500919	5500919	2
4068366	4068366	1
4301305	4301305	2
1594628	1594628	1
4211968	4211968	1
1471778	1471778	2
4352253	4352253	1
3277434	3277434	1
5226463	5226463	2
5942300	5942300	2
